time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magNst,status,locationSource,magSource
,-0.35641,-106.74465,,,,,,,,,,,,,,,,,
,-0.35041,-106.7392,,,,,,,,,,,,,,,,,
,-0.98232,-105.11423,,,,,,,,,,,,,,,,,
,-1.53674,-103.66926,,,,,,,,,,,,,,,,,
,-0.8202,-102.99386,,,,,,,,,,,,,,,,,
,-0.8246,-102.99733,,,,,,,,,,,,,,,,,
,-1.32516,-102.96111,,,,,,,,,,,,,,,,,
,-1.76162,-103.33854,,,,,,,,,,,,,,,,,
,-1.77438,-103.35385,,,,,,,,,,,,,,,,,
,-1.77895,-103.37265,,,,,,,,,,,,,,,,,
,-2.01668,-104.09012,,,,,,,,,,,,,,,,,
,-2.03351,-104.17395,,,,,,,,,,,,,,,,,
,-2.05688,-104.19899,,,,,,,,,,,,,,,,,
,-2.06889,-104.20909,,,,,,,,,,,,,,,,,
,-2.07561,-104.21185,,,,,,,,,,,,,,,,,
,-0.38218,-104.01251,,,,,,,,,,,,,,,,,
,-0.39211,-105.77111,,,,,,,,,,,,,,,,,
,-0.49983,-106.01646,,,,,,,,,,,,,,,,,
,0.05002,-107.17495,,,,,,,,,,,,,,,,,
,0.07356,-107.30854,,,,,,,,,,,,,,,,,
,0.06363,-107.31352,,,,,,,,,,,,,,,,,
,0.28174,-107.01776,,,,,,,,,,,,,,,,,
,-0.6439,-105.0223,,,,,,,,,,,,,,,,,
,-1.6383,-110.30409,,,,,,,,,,,,,,,,,
,-1.63893,-110.29488,,,,,,,,,,,,,,,,,
,-1.6407,-110.28523,,,,,,,,,,,,,,,,,
,-1.64164,-110.28061,,,,,,,,,,,,,,,,,
,-1.72673,-108.48945,,,,,,,,,,,,,,,,,
,-1.72836,-108.48138,,,,,,,,,,,,,,,,,
