time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-5.1594,-81.385699,,,,,,,,,,,,,,,,,,
,-5.1539,-81.382999,,,,,,,,,,,,,,,,,,
,-5.1537,-81.383699,,,,,,,,,,,,,,,,,,
,-5.1567,-81.385699,,,,,,,,,,,,,,,,,,
,-5.1561,-81.385299,,,,,,,,,,,,,,,,,,
,-5.1527,-81.3856,,,,,,,,,,,,,,,,,,
,-5.1745,-81.4049,,,,,,,,,,,,,,,,,,
,-5.1576,-81.4028,,,,,,,,,,,,,,,,,,
,-5.1512,-81.4022,,,,,,,,,,,,,,,,,,
,-5.145,-81.4022,,,,,,,,,,,,,,,,,,
,-5.1388,-81.4021,,,,,,,,,,,,,,,,,,
,-5.1327,-81.4021,,,,,,,,,,,,,,,,,,
,-5.1264,-81.401599,,,,,,,,,,,,,,,,,,
,-5.1203,-81.399999,,,,,,,,,,,,,,,,,,
,-5.1139,-81.3997,,,,,,,,,,,,,,,,,,
,-5.1076,-81.399499,,,,,,,,,,,,,,,,,,
,-5.1013,-81.3989,,,,,,,,,,,,,,,,,,
,-5.095,-81.397899,,,,,,,,,,,,,,,,,,
,-5.0886,-81.3976,,,,,,,,,,,,,,,,,,
,-5.0824,-81.397899,,,,,,,,,,,,,,,,,,
,-5.0789,-81.397699,,,,,,,,,,,,,,,,,,
,-5.0818,-81.399,,,,,,,,,,,,,,,,,,
,-5.0834,-81.3988,,,,,,,,,,,,,,,,,,
,-5.0803,-81.399999,,,,,,,,,,,,,,,,,,
,-5.0951,-81.397699,,,,,,,,,,,,,,,,,,
,-5.1011,-81.398199,,,,,,,,,,,,,,,,,,
,-5.1074,-81.398599,,,,,,,,,,,,,,,,,,
,-5.1137,-81.398199,,,,,,,,,,,,,,,,,,
,-5.12,-81.399099,,,,,,,,,,,,,,,,,,
,-5.1261,-81.4001,,,,,,,,,,,,,,,,,,
,-5.1323,-81.401299,,,,,,,,,,,,,,,,,,
,-5.1386,-81.4022,,,,,,,,,,,,,,,,,,
,-5.1446,-81.401999,,,,,,,,,,,,,,,,,,
,-5.1505,-81.402499,,,,,,,,,,,,,,,,,,
,-5.1564,-81.402899,,,,,,,,,,,,,,,,,,
